"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 07, 2019","38.26","37.05","38.89","36.92","12.17M","3.55%"
"Nov 06, 2019","36.95","37.14","37.50","36.39","8.26M","-0.57%"
"Nov 05, 2019","37.16","36.50","37.58","35.70","10.44M","1.98%"
"Nov 04, 2019","36.44","34.90","36.44","34.51","9.88M","4.08%"
"Nov 01, 2019","35.01","33.00","35.50","33.00","21.88M","7.26%"
"Oct 31, 2019","32.64","32.20","33.04","31.86","6.55M","1.05%"
"Oct 30, 2019","32.30","32.69","32.93","32.08","3.38M","-1.28%"
"Oct 29, 2019","32.72","32.81","32.99","32.52","2.41M","0.12%"
"Oct 28, 2019","32.68","32.88","33.15","32.68","2.61M","-0.06%"
"Oct 25, 2019","32.70","32.93","33.36","32.57","4.63M","-0.79%"
"Oct 24, 2019","32.96","34.24","34.26","32.96","8.12M","-4.46%"
"Oct 23, 2019","34.50","35.05","35.14","34.42","5.04M","-1.20%"
"Oct 22, 2019","34.92","35.16","35.71","34.76","8.00M","0.11%"
"Oct 21, 2019","34.88","33.85","34.89","33.83","4.68M","3.16%"
"Oct 18, 2019","33.81","34.00","34.45","33.63","3.91M","-0.82%"
"Oct 17, 2019","34.09","34.69","34.74","33.83","4.61M","-0.99%"
"Oct 16, 2019","34.43","35.42","35.74","34.31","5.52M","-1.94%"
"Oct 15, 2019","35.11","34.60","35.33","34.16","4.03M","0.83%"
"Oct 14, 2019","34.82","34.99","35.88","34.62","5.80M","-1.19%"
"Oct 11, 2019","35.24","34.14","35.50","34.10","10.49M","3.80%"
"Oct 10, 2019","33.95","32.11","34.09","32.06","9.32M","5.34%"
"Oct 09, 2019","32.23","31.64","32.42","31.57","2.50M","1.86%"
"Oct 08, 2019","31.64","32.28","32.46","31.60","3.80M","-1.89%"
"Oct 07, 2019","32.25","32.70","32.70","32.00","3.85M","-1.77%"
"Oct 04, 2019","32.83","32.33","33.09","32.04","5.74M","1.55%"
"Oct 03, 2019","32.33","32.61","32.74","31.94","4.36M","-1.37%"
"Oct 02, 2019","32.78","33.42","33.49","32.50","3.80M","-2.59%"
"Oct 01, 2019","33.65","33.65","33.95","33.16","4.85M","0.00%"
"Sep 30, 2019","33.65","33.80","33.89","33.00","5.12M","-0.30%"
"Sep 27, 2019","33.75","33.20","34.09","33.06","4.80M","1.23%"
"Sep 26, 2019","33.34","33.50","33.55","32.84","6.79M","-0.18%"
"Sep 25, 2019","33.40","32.30","33.70","32.11","5.22M","3.05%"
"Sep 24, 2019","32.41","32.87","33.28","32.38","4.31M","-1.76%"
"Sep 23, 2019","32.99","31.90","33.20","31.90","8.14M","3.42%"
"Sep 20, 2019","31.90","32.97","32.97","31.55","18.04M","-3.30%"
"Sep 19, 2019","32.99","34.00","34.09","32.99","5.35M","-2.37%"
"Sep 18, 2019","33.79","33.83","34.13","33.21","6.13M","-0.91%"
"Sep 17, 2019","34.10","33.95","34.31","33.50","5.17M","-0.53%"
"Sep 16, 2019","34.28","32.55","34.28","31.96","8.27M","2.94%"
"Sep 13, 2019","33.30","32.65","33.62","32.65","11.34M","2.30%"
"Sep 12, 2019","32.55","31.20","32.68","31.04","8.34M","5.27%"
"Sep 11, 2019","30.92","31.22","31.90","30.66","6.73M","-1.18%"
"Sep 10, 2019","31.29","31.90","32.63","31.15","8.53M","-1.04%"
"Sep 09, 2019","31.62","29.70","31.62","29.38","11.51M","6.57%"
"Sep 06, 2019","29.67","29.83","30.09","29.47","3.91M","0.41%"
"Sep 05, 2019","29.55","29.01","30.06","28.95","10.92M","2.78%"
"Sep 04, 2019","28.75","28.99","29.14","28.50","5.66M","0.45%"
"Sep 03, 2019","28.62","29.20","29.27","28.41","4.20M","-1.78%"
"Sep 02, 2019","29.14","29.05","29.38","28.87","3.25M","0.21%"
"Aug 30, 2019","29.08","29.20","29.50","28.62","7.22M","0.28%"
"Aug 29, 2019","29.00","28.90","29.71","28.75","6.53M","0.97%"
"Aug 28, 2019","28.72","28.39","28.79","28.04","4.81M","0.70%"
"Aug 27, 2019","28.52","28.00","28.70","27.92","8.51M","1.71%"
"Aug 26, 2019","28.04","28.25","28.52","27.59","7.17M","0.14%"
"Aug 23, 2019","28.00","29.26","29.37","27.55","16.57M","-4.76%"
"Aug 22, 2019","29.40","30.50","30.77","29.40","8.48M","-3.29%"
"Aug 21, 2019","30.40","31.35","31.48","30.35","8.88M","-2.41%"
"Aug 20, 2019","31.15","31.85","32.26","30.95","8.88M","-2.44%"
"Aug 19, 2019","31.93","32.00","32.28","31.66","4.87M","-0.34%"
"Aug 16, 2019","32.04","32.05","32.38","31.35","5.83M","0.63%"
"Aug 15, 2019","31.84","32.00","32.44","31.13","5.48M","-0.69%"
"Aug 14, 2019","32.06","32.55","33.30","31.88","10.79M","-1.81%"
"Aug 13, 2019","32.65","30.75","32.70","30.75","15.61M","5.87%"
"Aug 12, 2019","30.84","30.50","31.19","30.19","5.74M","1.25%"
"Aug 09, 2019","30.46","32.21","32.59","30.16","16.36M","-2.06%"
"Aug 08, 2019","31.10","30.60","31.43","30.37","5.67M","2.30%"
"Aug 07, 2019","30.40","30.40","30.66","29.81","4.94M","0.43%"
"Aug 06, 2019","30.27","30.11","30.35","29.75","5.39M","0.40%"
"Aug 05, 2019","30.15","30.16","30.55","29.29","6.56M","-0.20%"
"Aug 02, 2019","30.21","30.50","32.17","29.96","13.97M","-1.44%"
"Aug 01, 2019","30.65","30.67","31.25","30.15","9.81M","-0.07%"
"Jul 31, 2019","30.67","31.38","31.38","30.51","6.49M","-1.35%"
"Jul 30, 2019","31.09","30.85","31.50","30.40","4.47M","1.37%"
"Jul 29, 2019","30.67","31.28","31.40","30.45","6.19M","-1.70%"
"Jul 26, 2019","31.20","31.89","31.95","30.90","7.56M","-1.64%"
"Jul 25, 2019","31.72","32.20","32.46","31.31","5.78M","-1.03%"
"Jul 24, 2019","32.05","31.95","32.55","31.85","5.24M","-0.06%"
"Jul 23, 2019","32.07","32.59","32.69","31.97","5.85M","-1.90%"
"Jul 22, 2019","32.69","32.86","33.04","32.35","4.88M","-1.18%"
"Jul 19, 2019","33.08","34.40","34.40","32.90","10.64M","-4.06%"
"Jul 18, 2019","34.48","34.65","35.16","33.90","10.48M","-0.78%"
"Jul 17, 2019","34.75","33.89","34.87","33.42","13.65M","3.21%"
"Jul 16, 2019","33.67","32.90","34.15","32.90","13.22M","2.34%"
"Jul 15, 2019","32.90","32.30","33.00","32.08","6.93M","2.81%"
"Jul 12, 2019","32.00","31.15","32.38","31.12","6.13M","3.06%"
"Jul 11, 2019","31.05","31.39","31.47","31.05","5.44M","-1.43%"
"Jul 10, 2019","31.50","32.35","32.55","31.50","9.65M","-3.23%"
"Jul 08, 2019","32.55","32.60","32.92","32.00","5.78M","-0.46%"
"Jul 05, 2019","32.70","32.01","33.30","32.01","10.33M","2.99%"
"Jul 04, 2019","31.75","31.00","31.78","30.98","6.43M","1.76%"
"Jul 03, 2019","31.20","30.90","31.61","30.37","6.33M","0.65%"
"Jul 02, 2019","31.00","31.68","31.92","30.73","11.31M","-1.81%"
"Jul 01, 2019","31.57","32.70","32.85","31.56","9.47M","-3.90%"
"Jun 28, 2019","32.85","33.70","33.80","32.17","10.45M","-2.75%"
"Jun 27, 2019","33.78","33.41","33.86","33.27","6.63M","1.17%"
"Jun 26, 2019","33.39","33.60","34.20","33.22","5.75M","-0.62%"
