"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 16, 2019","20.34","20.40","20.72","20.20","5.87M","-0.25%"
"Apr 15, 2019","20.39","20.70","20.81","20.25","10.37M","-0.83%"
"Apr 12, 2019","20.56","20.46","21.03","20.24","6.61M","-0.68%"
"Apr 11, 2019","20.70","21.00","21.00","20.45","5.15M","-1.62%"
"Apr 10, 2019","21.04","20.83","21.04","20.64","5.06M","1.45%"
"Apr 09, 2019","20.74","20.72","21.00","20.39","8.44M","-0.29%"
"Apr 08, 2019","20.80","21.16","21.23","20.59","19.24M","-1.89%"
"Apr 05, 2019","21.20","21.09","21.29","20.90","5.89M","0.57%"
"Apr 04, 2019","21.08","21.20","21.37","20.89","5.66M","-0.05%"
"Apr 03, 2019","21.09","20.95","21.55","20.80","10.10M","1.79%"
"Apr 02, 2019","20.72","21.45","21.51","20.64","8.86M","-3.00%"
"Apr 01, 2019","21.36","21.70","21.79","21.36","4.00M","-0.93%"
"Mar 29, 2019","21.56","21.48","21.69","21.33","5.72M","1.22%"
"Mar 28, 2019","21.30","21.08","21.51","20.60","11.18M","1.67%"
"Mar 27, 2019","20.95","21.83","21.83","20.75","12.64M","-4.86%"
"Mar 26, 2019","22.02","21.81","22.02","21.67","6.09M","1.99%"
"Mar 25, 2019","21.59","21.67","22.00","21.27","8.22M","-0.09%"
"Mar 22, 2019","21.61","22.44","22.68","21.54","10.98M","-4.93%"
"Mar 21, 2019","22.73","22.52","22.73","22.32","7.82M","0.35%"
"Mar 20, 2019","22.65","22.54","22.74","22.34","5.76M","0.49%"
"Mar 19, 2019","22.54","22.42","22.80","22.36","5.39M","0.18%"
"Mar 18, 2019","22.50","22.07","22.63","21.97","10.77M","1.81%"
"Mar 15, 2019","22.10","22.20","22.26","21.89","6.33M","0.41%"
"Mar 14, 2019","22.01","22.07","22.27","21.90","3.35M","-0.45%"
"Mar 13, 2019","22.11","22.23","22.40","21.90","5.70M","-0.90%"
"Mar 12, 2019","22.31","22.57","22.64","22.19","5.61M","-2.02%"
"Mar 11, 2019","22.77","22.54","22.93","22.23","9.71M","0.98%"
"Mar 08, 2019","22.55","21.94","22.87","21.68","13.55M","2.08%"
"Mar 07, 2019","22.09","21.39","22.20","21.26","9.92M","3.22%"
"Mar 06, 2019","21.40","21.84","21.87","21.34","3.88M","-2.06%"
"Mar 01, 2019","21.85","21.81","22.32","21.60","7.10M","1.02%"
"Feb 28, 2019","21.63","21.94","22.07","21.21","8.01M","-1.46%"
"Feb 27, 2019","21.95","22.26","22.40","21.80","6.38M","-1.39%"
"Feb 26, 2019","22.26","21.58","22.43","21.35","8.44M","2.77%"
"Feb 25, 2019","21.66","22.29","22.44","21.66","10.34M","-2.39%"
"Feb 22, 2019","22.19","21.20","22.59","20.69","30.51M","10.45%"
"Feb 21, 2019","20.09","20.47","20.52","19.90","10.16M","-0.89%"
"Feb 20, 2019","20.27","21.44","21.44","20.24","12.09M","-4.21%"
"Feb 19, 2019","21.16","20.95","21.45","20.90","7.57M","0.67%"
"Feb 18, 2019","21.02","20.44","21.02","20.27","3.75M","2.79%"
"Feb 15, 2019","20.45","21.14","21.20","20.45","7.86M","-3.95%"
"Feb 14, 2019","21.29","20.27","21.33","19.96","8.44M","5.82%"
