"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 06, 2019","3.82","3.98","3.99","3.80","291.50K","-2.55%"
"Aug 05, 2019","3.92","4.03","4.03","3.86","176.50K","-1.01%"
"Aug 02, 2019","3.96","3.96","4.01","3.92","190.00K","-0.75%"
"Aug 01, 2019","3.99","4.05","4.11","3.96","133.30K","-2.92%"
"Jul 31, 2019","4.11","4.16","4.20","4.03","116.40K","-1.20%"
"Jul 30, 2019","4.16","4.18","4.23","4.11","34.90K","2.46%"
"Jul 29, 2019","4.06","4.06","4.18","3.94","110.30K","-0.49%"
"Jul 26, 2019","4.08","4.10","4.14","3.96","149.30K","2.00%"
"Jul 25, 2019","4.00","4.10","4.17","3.95","155.90K","-0.99%"
"Jul 24, 2019","4.04","4.09","4.10","3.98","113.80K","-0.49%"
"Jul 23, 2019","4.06","4.14","4.15","4.05","66.90K","-1.93%"
"Jul 22, 2019","4.14","4.33","4.33","4.10","104.80K","-1.66%"
"Jul 19, 2019","4.21","4.30","4.33","4.21","67.70K","-2.09%"
"Jul 18, 2019","4.30","4.32","4.35","4.25","55.60K","-0.46%"
"Jul 17, 2019","4.32","4.38","4.38","4.26","31.70K","0.93%"
"Jul 16, 2019","4.28","4.30","4.40","4.26","67.80K","-1.38%"
"Jul 15, 2019","4.34","4.25","4.37","4.25","55.60K","2.12%"
"Jul 12, 2019","4.25","4.27","4.29","4.20","51.10K","0.95%"
"Jul 11, 2019","4.21","4.30","4.33","4.21","49.70K","-1.64%"
"Jul 10, 2019","4.28","4.29","4.29","4.20","87.30K","1.90%"
"Jul 08, 2019","4.20","4.27","4.27","4.17","124.20K","-1.87%"
"Jul 05, 2019","4.28","4.20","4.30","4.15","103.50K","1.90%"
"Jul 04, 2019","4.20","4.20","4.30","4.18","100.00K","1.20%"
"Jul 03, 2019","4.15","4.12","4.19","4.10","42.60K","0.73%"
"Jul 02, 2019","4.12","4.15","4.19","4.11","48.90K","0.24%"
"Jul 01, 2019","4.11","4.12","4.22","4.06","48.80K","0.00%"
"Jun 28, 2019","4.11","4.25","4.29","4.11","121.70K","-3.07%"
"Jun 27, 2019","4.24","4.21","4.25","4.12","26.70K","0.95%"
"Jun 26, 2019","4.20","4.12","4.30","4.11","54.30K","2.44%"
"Jun 25, 2019","4.10","4.25","4.25","4.10","91.30K","-3.07%"
"Jun 24, 2019","4.23","4.39","4.39","4.16","106.80K","-0.47%"
"Jun 21, 2019","4.25","4.18","4.31","4.18","135.30K","1.43%"
"Jun 19, 2019","4.19","4.15","4.20","4.06","74.00K","1.21%"
"Jun 18, 2019","4.14","4.04","4.18","4.03","32.20K","2.73%"
"Jun 17, 2019","4.03","4.09","4.11","4.01","33.50K","-1.47%"
"Jun 14, 2019","4.09","4.07","4.11","4.05","55.80K","0.49%"
"Jun 13, 2019","4.07","4.02","4.10","4.00","117.70K","2.01%"
"Jun 12, 2019","3.99","3.94","4.00","3.90","73.40K","1.27%"
"Jun 11, 2019","3.94","4.02","4.07","3.91","80.40K","-1.99%"
"Jun 10, 2019","4.02","3.91","4.03","3.88","105.80K","3.88%"
"Jun 07, 2019","3.87","3.90","3.93","3.83","77.50K","0.00%"
"Jun 06, 2019","3.87","3.90","3.93","3.85","54.60K","-0.26%"
"Jun 05, 2019","3.88","3.84","3.92","3.79","48.60K","1.84%"
"Jun 04, 2019","3.81","3.88","3.90","3.66","235.10K","-1.55%"
"Jun 03, 2019","3.87","3.97","3.98","3.87","226.20K","-2.76%"
"May 31, 2019","3.98","4.04","4.04","3.91","100.50K","0.76%"
"May 30, 2019","3.95","4.04","4.09","3.95","168.10K","-1.25%"
"May 29, 2019","4.00","4.00","4.04","3.97","106.50K","0.00%"
"May 28, 2019","4.00","4.05","4.07","3.98","161.40K","-0.50%"
"May 27, 2019","4.02","4.08","4.08","4.00","106.70K","-0.25%"
"May 24, 2019","4.03","4.25","4.25","4.01","336.30K","-5.84%"
"May 23, 2019","4.28","4.33","4.38","4.20","48.00K","-1.61%"
"May 22, 2019","4.35","4.40","4.43","4.30","84.70K","0.00%"
"May 21, 2019","4.35","4.09","4.40","4.09","135.50K","6.36%"
"May 20, 2019","4.09","4.09","4.15","4.09","47.30K","-0.24%"
"May 17, 2019","4.10","4.04","4.10","3.94","90.20K","1.49%"
"May 16, 2019","4.04","4.05","4.19","3.94","142.50K","0.00%"
"May 15, 2019","4.04","4.20","4.20","3.95","147.70K","-2.42%"
"May 14, 2019","4.14","4.20","4.25","4.10","143.20K","0.73%"
"May 13, 2019","4.11","4.37","4.37","4.11","261.40K","-8.67%"
"May 10, 2019","4.50","4.49","4.55","4.20","126.00K","0.00%"
"May 09, 2019","4.50","4.22","4.50","4.15","152.50K","6.64%"
"May 08, 2019","4.22","4.15","4.25","4.10","137.70K","2.68%"
"May 07, 2019","4.11","4.25","4.25","4.10","150.30K","-1.67%"
"May 06, 2019","4.18","4.38","4.38","4.17","203.20K","-3.24%"
"May 03, 2019","4.32","4.41","4.48","4.29","112.10K","-3.14%"
"May 02, 2019","4.46","4.49","4.51","4.37","29.10K","-0.67%"
"Apr 30, 2019","4.49","4.60","4.60","4.39","34.60K","-0.66%"
"Apr 29, 2019","4.52","4.59","4.61","4.51","27.60K","-1.53%"
"Apr 26, 2019","4.59","4.62","4.66","4.55","39.60K","-0.65%"
"Apr 25, 2019","4.62","4.26","4.70","4.26","106.70K","8.20%"
"Apr 24, 2019","4.27","4.46","4.46","4.21","72.00K","-1.39%"
"Apr 23, 2019","4.33","4.32","4.38","4.28","58.80K","-0.46%"
"Apr 22, 2019","4.35","4.64","4.64","4.32","126.40K","-4.40%"
"Apr 18, 2019","4.55","4.60","4.71","4.44","75.10K","-0.44%"
"Apr 17, 2019","4.57","4.41","4.60","4.33","128.80K","5.79%"
"Apr 16, 2019","4.32","4.41","4.60","4.30","97.80K","-1.82%"
"Apr 15, 2019","4.40","4.69","4.69","4.40","115.10K","-3.30%"
"Apr 12, 2019","4.55","4.79","4.86","4.55","159.00K","-5.99%"
"Apr 11, 2019","4.84","4.73","4.84","4.60","107.80K","2.33%"
"Apr 10, 2019","4.73","4.95","4.95","4.61","287.70K","-4.64%"
"Apr 09, 2019","4.96","5.00","5.12","4.94","12.80K","-2.55%"
"Apr 08, 2019","5.09","4.94","5.15","4.90","54.60K","3.04%"
"Apr 05, 2019","4.94","4.88","4.94","4.79","60.70K","1.23%"
"Apr 04, 2019","4.88","5.15","5.15","4.81","100.70K","-5.24%"
"Apr 03, 2019","5.15","5.15","5.20","5.00","24.60K","0.00%"
"Apr 02, 2019","5.15","5.10","5.20","5.10","50.70K","1.18%"
"Apr 01, 2019","5.09","4.72","5.09","4.72","57.60K","8.76%"
"Mar 29, 2019","4.68","5.10","5.10","4.61","154.80K","-6.77%"
"Mar 28, 2019","5.02","4.88","5.02","4.85","15.10K","1.41%"
"Mar 27, 2019","4.95","4.95","5.00","4.89","32.40K","1.02%"
"Mar 26, 2019","4.90","4.87","4.90","4.76","20.30K","0.62%"
"Mar 25, 2019","4.87","5.03","5.03","4.71","56.90K","-1.81%"
"Mar 22, 2019","4.96","5.06","5.15","4.91","32.00K","-1.00%"
"Mar 21, 2019","5.01","5.11","5.12","4.96","68.00K","-2.15%"
"Mar 20, 2019","5.12","5.26","5.26","5.10","147.10K","-3.21%"
"Mar 19, 2019","5.29","5.42","5.45","5.25","34.70K","-0.75%"
"Mar 18, 2019","5.33","5.42","5.50","5.33","12.90K","-1.66%"
"Mar 15, 2019","5.42","5.34","5.42","5.30","7.70K","1.50%"
"Mar 14, 2019","5.34","5.52","5.52","5.32","19.90K","-3.09%"
"Mar 13, 2019","5.51","5.35","5.52","5.32","17.20K","3.57%"
"Mar 12, 2019","5.32","5.50","5.54","5.32","19.90K","-2.74%"
"Mar 11, 2019","5.47","5.50","5.53","5.32","26.90K","0.18%"
"Mar 08, 2019","5.46","5.30","5.46","5.22","12.10K","4.00%"
"Mar 07, 2019","5.25","5.27","5.28","5.19","26.90K","-0.38%"
"Mar 06, 2019","5.27","5.40","5.44","5.25","25.90K","-3.83%"
"Mar 01, 2019","5.48","5.53","5.71","5.40","55.70K","-1.62%"
"Feb 28, 2019","5.57","5.72","5.72","5.55","33.30K","-2.45%"
"Feb 27, 2019","5.71","5.75","5.86","5.69","21.60K","-0.70%"
"Feb 26, 2019","5.75","5.61","5.96","5.60","50.30K","0.88%"
"Feb 25, 2019","5.70","5.60","5.70","5.60","6.70K","1.06%"
"Feb 22, 2019","5.64","5.71","5.72","5.59","32.70K","0.36%"
"Feb 21, 2019","5.62","5.85","5.85","5.62","6.20K","-1.75%"
"Feb 20, 2019","5.72","5.80","5.80","5.66","17.40K","0.53%"
"Feb 19, 2019","5.69","5.62","5.75","5.60","23.80K","1.43%"
"Feb 18, 2019","5.61","5.63","5.70","5.58","16.30K","-0.36%"
"Feb 15, 2019","5.63","5.70","5.70","5.61","15.70K","-1.23%"
"Feb 14, 2019","5.70","5.78","5.78","5.61","22.70K","1.60%"
"Feb 13, 2019","5.61","5.70","5.80","5.56","47.00K","-1.41%"
"Feb 12, 2019","5.69","5.91","5.91","5.62","47.50K","-3.72%"
