"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 10, 2019","24.12","24.45","24.63","24.05","7.90K","-1.47%"
"Dec 09, 2019","24.48","24.51","24.51","24.32","7.00K","0.12%"
"Dec 06, 2019","24.45","24.90","25.10","24.32","12.00K","-1.81%"
"Dec 05, 2019","24.90","25.14","25.19","24.51","4.60K","0.48%"
"Dec 04, 2019","24.78","24.46","24.81","24.14","5.40K","1.31%"
"Dec 03, 2019","24.46","24.46","24.90","23.80","7.80K","0.78%"
"Dec 02, 2019","24.27","24.11","24.48","24.10","3.90K","1.17%"
"Nov 29, 2019","23.99","24.43","24.43","23.99","7.20K","-1.72%"
"Nov 28, 2019","24.41","24.29","25.15","24.14","12.70K","0.21%"
"Nov 27, 2019","24.36","25.20","25.20","24.25","8.10K","-3.33%"
"Nov 26, 2019","25.20","25.51","25.51","24.68","2.90K","-2.17%"
"Nov 25, 2019","25.76","25.78","25.80","25.45","7.70K","-0.92%"
"Nov 22, 2019","26.00","26.01","26.68","26.00","4.00K","-0.04%"
"Nov 21, 2019","26.01","25.99","26.01","25.60","7.30K","2.60%"
"Nov 19, 2019","25.35","25.49","25.82","25.00","5.10K","-0.20%"
"Nov 18, 2019","25.40","25.01","25.60","24.51","2.80K","1.56%"
"Nov 14, 2019","25.01","24.83","25.01","24.81","0.60K","1.63%"
"Nov 13, 2019","24.61","25.02","25.10","24.55","3.10K","-2.84%"
"Nov 12, 2019","25.33","25.72","25.72","25.05","2.50K","-1.52%"
"Nov 11, 2019","25.72","25.05","25.72","25.05","5.00K","0.08%"
"Nov 08, 2019","25.70","26.65","26.65","25.62","6.90K","-3.53%"
"Nov 07, 2019","26.64","26.80","27.24","26.26","3.50K","1.45%"
"Nov 06, 2019","26.26","26.80","27.24","26.26","2.20K","-2.01%"
"Nov 05, 2019","26.80","26.54","27.07","26.54","4.10K","0.94%"
"Nov 04, 2019","26.55","26.49","26.58","26.13","4.90K","2.08%"
"Nov 01, 2019","26.01","26.45","26.58","25.92","8.70K","-0.15%"
"Oct 31, 2019","26.05","27.30","27.30","25.98","12.40K","-4.75%"
"Oct 30, 2019","27.35","28.49","28.49","26.75","16.70K","-1.58%"
"Oct 29, 2019","27.79","27.91","28.50","27.20","37.50K","-0.22%"
"Oct 28, 2019","27.85","28.99","28.99","27.53","16.70K","-3.93%"
"Oct 25, 2019","28.99","27.10","28.99","27.10","9.10K","6.97%"
"Oct 24, 2019","27.10","27.00","27.10","26.52","7.20K","1.04%"
"Oct 23, 2019","26.82","26.00","26.91","25.50","13.80K","4.77%"
"Oct 22, 2019","25.60","24.25","25.60","24.15","19.00K","5.87%"
"Oct 21, 2019","24.18","23.98","24.18","23.82","1.40K","0.83%"
"Oct 18, 2019","23.98","24.40","24.40","23.98","8.80K","-4.04%"
"Oct 17, 2019","24.99","24.24","25.07","24.24","15.60K","1.30%"
"Oct 16, 2019","24.67","24.54","24.82","24.54","5.50K","2.07%"
"Oct 15, 2019","24.17","24.37","24.77","24.01","6.80K","-1.27%"
"Oct 14, 2019","24.48","24.19","24.65","23.80","21.80K","1.16%"
"Oct 11, 2019","24.20","23.85","24.60","23.80","55.60K","1.68%"
"Oct 10, 2019","23.80","23.50","23.89","23.42","12.70K","1.28%"
"Oct 09, 2019","23.50","23.20","23.50","22.93","8.20K","4.82%"
"Oct 08, 2019","22.42","22.53","22.97","22.42","4.50K","0.58%"
"Oct 07, 2019","22.29","22.49","22.88","22.29","5.30K","-3.38%"
"Oct 04, 2019","23.07","22.58","23.07","22.58","5.60K","1.50%"
"Oct 03, 2019","22.73","22.56","22.80","22.14","3.00K","0.49%"
"Oct 02, 2019","22.62","23.08","23.08","22.50","4.60K","-3.46%"
"Oct 01, 2019","23.43","23.48","23.48","23.26","4.20K","-0.89%"
"Sep 30, 2019","23.64","23.82","24.09","23.59","2.00K","-1.25%"
"Sep 27, 2019","23.94","23.69","24.40","23.69","41.40K","0.21%"
"Sep 26, 2019","23.89","23.34","23.89","23.00","15.20K","3.02%"
"Sep 25, 2019","23.19","23.07","23.19","22.66","7.10K","0.52%"
"Sep 24, 2019","23.07","22.85","23.19","22.34","36.30K","2.49%"
"Sep 23, 2019","22.51","22.83","22.83","22.44","4.60K","-2.51%"
