"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 20, 2019","23.88","22.50","23.88","22.50","0.20K","2.93%"
"Aug 16, 2019","23.20","23.20","23.20","23.20","0.10K","-3.57%"
"Aug 14, 2019","24.06","24.60","24.60","24.06","0.30K","-4.71%"
"Aug 13, 2019","25.25","25.00","25.25","25.00","0.40K","0.80%"
"Aug 12, 2019","25.05","25.05","25.05","25.05","0.20K","0.16%"
"Aug 09, 2019","25.01","26.79","26.80","25.00","3.90K","-6.68%"
"Aug 02, 2019","26.80","26.80","26.80","26.80","0.10K","3.08%"
"Jul 22, 2019","26.00","26.00","26.00","26.00","0.10K","-3.70%"
"Jul 17, 2019","27.00","27.00","27.00","27.00","0.20K","0.97%"
"Jul 12, 2019","26.74","25.99","26.74","25.72","1.20K","3.97%"
"Jul 11, 2019","25.72","25.72","25.72","25.72","0.10K","0.43%"
"Jul 10, 2019","25.61","25.80","26.80","25.61","1.50K","-0.93%"
"Jul 08, 2019","25.85","25.85","25.85","25.85","1.00K","0.00%"
"Jul 04, 2019","25.85","25.85","25.85","25.85","0.30K","-0.12%"
"Jun 28, 2019","25.88","25.88","25.88","25.88","0.10K","-0.50%"
"Jun 26, 2019","26.01","26.01","26.01","26.01","0.30K","0.04%"
"Jun 24, 2019","26.00","25.04","26.00","25.04","0.90K","3.96%"
"Jun 21, 2019","25.01","24.60","25.01","24.60","1.20K","1.67%"
"Jun 19, 2019","24.60","24.60","24.60","24.60","0.40K","2.41%"
"Jun 18, 2019","24.02","27.00","27.00","24.02","18.60K","-14.64%"
"Jun 06, 2019","28.14","28.14","28.14","28.14","0.40K","-2.97%"
"Jun 05, 2019","29.00","29.23","29.99","29.00","0.60K","-12.39%"
"May 23, 2019","33.10","33.10","33.10","33.10","0.10K","5.38%"
"May 10, 2019","31.41","31.41","31.41","31.41","0.10K","4.25%"
"Apr 23, 2019","30.13","30.13","30.13","30.13","0.20K","0.03%"
"Apr 22, 2019","30.12","30.12","30.12","30.12","0.10K","0.03%"
"Apr 18, 2019","30.11","30.00","30.11","30.00","1.60K","-5.43%"
"Apr 16, 2019","31.84","30.92","31.84","30.92","0.30K","4.36%"
"Apr 15, 2019","30.51","30.51","30.51","30.51","0.10K","-12.85%"
"Apr 10, 2019","35.01","35.01","35.01","35.01","0.20K","-12.48%"
"Mar 20, 2019","40.00","40.50","40.50","40.00","0.20K","2.59%"
"Mar 15, 2019","38.99","38.99","38.99","38.99","0.10K","8.31%"
"Mar 14, 2019","36.00","35.99","36.00","35.99","2.70K","-2.70%"
"Feb 06, 2019","37.00","37.00","37.00","37.00","0.30K","-0.03%"
"Feb 04, 2019","37.01","37.01","37.01","37.01","0.10K","10.48%"
