"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 30, 2018","77.42","77.19","77.67","76.90","1.51M","0.38%"
"Jul 27, 2018","77.13","77.02","77.45","76.63","3.13M","0.67%"
"Jul 26, 2018","76.62","77.40","77.67","76.31","2.11M","-0.97%"
"Jul 25, 2018","77.37","76.68","77.65","76.51","2.66M","1.14%"
"Jul 24, 2018","76.50","76.41","76.71","76.02","2.25M","1.66%"
"Jul 23, 2018","75.25","75.60","75.88","75.11","1.77M","-0.73%"
"Jul 20, 2018","75.80","76.50","76.70","75.55","5.43M","1.54%"
"Jul 19, 2018","74.65","73.89","74.65","73.24","2.01M","-0.01%"
"Jul 18, 2018","74.66","75.39","75.65","74.44","2.07M","-0.94%"
"Jul 17, 2018","75.37","73.99","75.80","73.99","4.89M","1.92%"
"Jul 16, 2018","73.95","73.87","74.26","73.45","2.51M","-0.08%"
"Jul 13, 2018","74.01","73.34","74.01","72.89","1.49M","1.02%"
"Jul 12, 2018","73.26","71.91","73.26","71.91","2.30M","2.09%"
"Jul 11, 2018","71.76","71.90","72.45","71.60","3.65M","-0.82%"
"Jul 10, 2018","72.35","73.00","73.24","71.81","3.00M","-0.14%"
"Jul 06, 2018","72.45","71.87","72.45","71.43","1.26M","0.81%"
"Jul 05, 2018","71.87","72.11","72.50","71.13","2.39M","-0.33%"
"Jul 04, 2018","72.11","71.30","72.22","70.86","2.06M","1.42%"
"Jul 03, 2018","71.10","70.51","71.92","70.51","3.49M","1.14%"
"Jul 02, 2018","70.30","69.59","70.30","69.39","1.90M","-0.07%"
"Jun 29, 2018","70.35","70.00","70.44","69.56","4.62M","1.37%"
"Jun 28, 2018","69.40","68.00","69.58","67.94","2.07M","2.06%"
"Jun 27, 2018","68.00","68.70","69.47","67.65","1.77M","-1.45%"
"Jun 26, 2018","69.00","68.62","69.11","67.74","2.14M","0.58%"
"Jun 25, 2018","68.60","68.35","68.87","67.33","4.31M","0.62%"
"Jun 22, 2018","68.18","68.01","68.58","67.47","1.32M","0.77%"
"Jun 21, 2018","67.66","69.34","69.60","67.57","2.99M","-2.66%"
"Jun 20, 2018","69.51","69.52","70.02","68.63","3.32M","1.02%"
"Jun 19, 2018","68.81","66.96","69.59","66.64","3.00M","1.91%"
"Jun 18, 2018","67.52","67.65","68.00","66.94","4.35M","-0.87%"
"Jun 15, 2018","68.11","68.65","68.69","67.14","5.81M","-1.00%"
"Jun 14, 2018","68.80","69.75","70.31","68.80","3.11M","-1.36%"
"Jun 13, 2018","69.75","70.61","70.61","68.59","4.55M","-0.74%"
"Jun 12, 2018","70.27","69.85","70.79","69.58","2.47M","0.59%"
"Jun 11, 2018","69.86","70.50","72.00","69.34","3.26M","-0.77%"
"Jun 08, 2018","70.40","71.50","72.00","69.15","6.79M","-1.36%"
"Jun 07, 2018","71.37","72.49","72.62","68.69","8.20M","-2.86%"
"Jun 06, 2018","73.47","73.60","74.33","72.83","4.94M","-0.85%"
"Jun 05, 2018","74.10","75.30","76.16","73.78","1.92M","-2.31%"
"Jun 04, 2018","75.85","75.53","75.95","75.16","2.52M","1.65%"
