"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 27, 2019","44.38","44.80","44.90","43.85","5.64M","-0.87%"
"Sep 26, 2019","44.77","44.10","45.10","43.96","6.57M","1.73%"
"Sep 25, 2019","44.01","44.09","44.25","43.20","7.93M","0.07%"
"Sep 24, 2019","43.98","44.77","45.00","43.75","6.16M","-1.26%"
"Sep 23, 2019","44.54","44.59","44.85","44.14","4.15M","-1.02%"
"Sep 20, 2019","45.00","44.48","45.07","44.02","13.08M","1.67%"
"Sep 19, 2019","44.26","45.00","45.54","43.89","11.04M","-0.76%"
"Sep 18, 2019","44.60","43.75","44.60","43.67","4.89M","1.83%"
"Sep 17, 2019","43.80","42.74","43.97","42.52","7.28M","2.43%"
"Sep 16, 2019","42.76","42.99","43.07","42.30","7.35M","0.16%"
"Sep 13, 2019","42.69","44.17","44.40","42.69","9.07M","-4.02%"
"Sep 12, 2019","44.48","44.82","45.35","44.13","10.47M","-0.11%"
"Sep 11, 2019","44.53","44.80","45.65","44.53","12.33M","1.44%"
"Sep 10, 2019","43.90","43.66","44.13","42.90","9.74M","0.18%"
"Sep 09, 2019","43.82","45.90","46.37","43.37","15.15M","-4.53%"
"Sep 06, 2019","45.90","45.74","45.97","45.46","6.52M","1.32%"
"Sep 05, 2019","45.30","44.90","46.05","44.71","7.90M","1.50%"
"Sep 04, 2019","44.63","44.23","44.70","43.76","8.48M","2.01%"
"Sep 03, 2019","43.75","43.90","44.77","43.36","9.43M","-0.43%"
"Sep 02, 2019","43.94","44.50","44.80","43.74","4.34M","-1.92%"
"Aug 30, 2019","44.80","44.88","45.33","44.22","13.12M","1.15%"
"Aug 29, 2019","44.29","44.01","44.76","43.23","9.19M","1.51%"
"Aug 28, 2019","43.63","42.53","43.85","42.53","8.72M","1.47%"
"Aug 27, 2019","43.00","42.70","43.85","42.15","24.40M","1.65%"
"Aug 26, 2019","42.30","44.07","44.22","41.83","13.32M","-3.49%"
"Aug 23, 2019","43.83","44.95","45.23","43.20","10.42M","-3.61%"
"Aug 22, 2019","45.47","45.53","46.06","45.26","5.06M","-0.76%"
"Aug 21, 2019","45.82","45.98","46.16","45.30","8.59M","0.13%"
"Aug 20, 2019","45.76","45.69","46.29","44.48","11.13M","0.57%"
"Aug 19, 2019","45.50","45.05","46.79","44.96","16.07M","2.25%"
"Aug 16, 2019","44.50","43.90","45.39","43.66","13.33M","2.65%"
"Aug 15, 2019","43.35","44.00","44.14","42.83","9.84M","-0.80%"
"Aug 14, 2019","43.70","45.28","45.55","43.42","17.50M","-4.71%"
"Aug 13, 2019","45.86","43.98","46.18","43.90","10.46M","3.66%"
"Aug 12, 2019","44.24","44.35","44.55","43.81","8.19M","-2.77%"
"Aug 09, 2019","45.50","44.50","45.50","44.30","9.02M","0.38%"
"Aug 08, 2019","45.33","43.88","45.56","43.56","9.96M","4.35%"
"Aug 07, 2019","43.44","42.23","43.90","41.76","8.47M","1.50%"
"Aug 06, 2019","42.80","42.00","42.96","41.90","9.36M","3.21%"
"Aug 05, 2019","41.47","42.30","42.50","41.26","12.06M","-3.83%"
"Aug 02, 2019","43.12","42.93","43.42","42.43","14.89M","0.63%"
"Aug 01, 2019","42.85","42.48","44.00","42.23","13.53M","1.56%"
"Jul 31, 2019","42.19","43.14","43.18","41.54","10.08M","-2.18%"
"Jul 30, 2019","43.13","42.39","43.36","42.18","5.63M","1.20%"
"Jul 29, 2019","42.62","42.30","42.62","41.82","4.17M","1.14%"
"Jul 26, 2019","42.14","42.42","42.42","41.48","5.30M","0.57%"
"Jul 25, 2019","41.90","42.45","42.70","41.36","7.23M","-1.48%"
"Jul 24, 2019","42.53","40.89","42.53","40.88","7.67M","4.37%"
"Jul 23, 2019","40.75","41.35","41.68","40.65","6.71M","-1.45%"
"Jul 22, 2019","41.35","40.88","41.41","40.76","3.56M","2.40%"
"Jul 19, 2019","40.38","40.90","41.19","40.19","5.89M","-1.58%"
"Jul 18, 2019","41.03","41.40","41.70","40.92","8.68M","-0.63%"
"Jul 17, 2019","41.29","41.45","41.85","40.94","5.26M","0.71%"
"Jul 16, 2019","41.00","40.05","41.38","40.00","13.94M","3.17%"
"Jul 15, 2019","39.74","39.97","40.27","39.44","6.27M","0.10%"
"Jul 12, 2019","39.70","41.25","41.47","39.63","12.54M","-3.55%"
"Jul 11, 2019","41.16","42.10","42.10","40.81","11.01M","-2.23%"
"Jul 10, 2019","42.10","40.95","43.00","40.77","17.90M","4.47%"
"Jul 08, 2019","40.30","40.40","40.63","40.08","6.20M","-0.25%"
"Jul 05, 2019","40.40","39.50","40.41","39.11","12.23M","1.92%"
"Jul 04, 2019","39.64","38.56","39.74","38.56","10.15M","3.50%"
"Jul 03, 2019","38.30","37.50","38.30","37.50","11.86M","2.27%"
"Jul 02, 2019","37.45","38.05","38.28","37.27","10.17M","-1.58%"
"Jul 01, 2019","38.05","37.90","38.24","37.56","8.59M","1.85%"
"Jun 28, 2019","37.36","38.10","38.15","37.21","7.99M","-0.35%"
"Jun 27, 2019","37.49","36.47","37.63","36.33","8.82M","1.88%"
"Jun 26, 2019","36.80","38.02","38.18","36.63","15.44M","-1.53%"
"Jun 25, 2019","37.37","38.95","39.18","37.36","17.98M","-5.15%"
"Jun 24, 2019","39.40","39.57","39.61","38.87","11.23M","-0.13%"
"Jun 21, 2019","39.45","37.11","39.45","37.00","22.47M","6.33%"
"Jun 19, 2019","37.10","37.44","37.76","36.80","20.14M","-1.90%"
"Jun 18, 2019","37.82","36.51","37.82","36.32","18.93M","7.35%"
"Jun 17, 2019","35.23","35.47","35.80","35.04","17.11M","-0.70%"
"Jun 14, 2019","35.48","37.45","37.55","35.14","28.25M","-5.31%"
"Jun 13, 2019","37.47","37.31","38.20","37.08","15.84M","0.32%"
